event_id,order_id,event_type,event_timestamp,source_system
E00010008,O101418,order_created,2025-12-11 06:38:17.441053+00:00,web
E00010009,O101418,payment_confirmed,2025-12-11 06:41:12.441053+00:00,backend
E00010010,O101418,order_shipped,2025-12-11 10:38:12.441053+00:00,backend
E00010011,O103332,order_created,2025-12-20 13:56:17.441053+00:00,web
E00010012,O103332,payment_confirmed,2025-12-20 13:59:12.441053+00:00,backend
E00010013,O103332,order_shipped,2025-12-20 17:56:12.441053+00:00,backend
E00010014,O101560,order_created,2025-12-11 23:12:17.441053+00:00,web
E00010015,O101560,payment_confirmed,2025-12-11 23:15:12.441053+00:00,backend
E00010016,O101560,order_shipped,2025-12-12 03:12:12.441053+00:00,backend
E00010017,O100039,order_created,2025-12-04 13:45:17.441053+00:00,mobile
E00010018,O100039,payment_confirmed,2025-12-04 13:48:12.441053+00:00,backend
E00010019,O100039,order_shipped,2025-12-04 17:45:12.441053+00:00,backend
E00010020,O101486,order_created,2025-12-11 14:34:17.441053+00:00,web
E00010021,O101486,payment_confirmed,2025-12-11 14:37:12.441053+00:00,backend
E00010022,O101486,order_shipped,2025-12-11 18:34:12.441053+00:00,backend
E00010023,O103883,order_created,2025-12-23 06:13:17.441053+00:00,mobile
E00010024,O103883,payment_confirmed,2025-12-23 06:16:12.441053+00:00,backend
E00010025,O103883,order_shipped,2025-12-23 10:13:12.441053+00:00,backend
E00010026,O100169,order_created,2025-12-05 04:55:17.441053+00:00,mobile
E00010027,O100169,payment_confirmed,2025-12-05 04:58:12.441053+00:00,backend
E00010028,O100169,order_shipped,2025-12-05 08:55:12.441053+00:00,backend
E00010029,O101355,order_created,2025-12-10 23:17:17.441053+00:00,mobile
E00010030,O101355,payment_confirmed,2025-12-10 23:20:12.441053+00:00,backend
E00010031,O102785,order_created,2025-12-17 22:07:17.441053+00:00,mobile
E00010032,O102785,payment_confirmed,2025-12-17 22:10:12.441053+00:00,backend
E00010033,O102785,order_shipped,2025-12-18 02:07:12.441053+00:00,backend
E00010034,O103632,order_created,2025-12-22 00:56:17.441053+00:00,web
E00010035,O103632,payment_confirmed,2025-12-22 00:59:12.441053+00:00,backend
E00010036,O103632,order_shipped,2025-12-22 04:56:12.441053+00:00,backend
E00010037,O104748,order_created,2025-12-27 11:08:17.441053+00:00,web
E00010038,O104748,payment_confirmed,2025-12-27 11:11:12.441053+00:00,backend
E00010039,O104748,order_shipped,2025-12-27 15:08:12.441053+00:00,backend
E00010040,O104004,order_created,2025-12-23 20:20:17.441053+00:00,web
E00010041,O104004,payment_confirmed,2025-12-23 20:23:12.441053+00:00,backend
E00010042,O102682,order_created,2025-12-17 10:06:17.441053+00:00,web
E00010043,O102682,payment_confirmed,2025-12-17 10:09:12.441053+00:00,backend
E00010044,O102682,order_shipped,2025-12-17 14:06:12.441053+00:00,backend
E00010045,O104704,order_created,2025-12-27 06:00:17.441053+00:00,web
E00010046,O104704,payment_confirmed,2025-12-27 06:03:12.441053+00:00,backend
E00010047,O104704,order_shipped,2025-12-27 10:00:12.441053+00:00,backend
E00010048,O104025,order_created,2025-12-23 22:47:17.441053+00:00,mobile
E00010049,O104025,payment_confirmed,2025-12-23 22:50:12.441053+00:00,backend
E00010050,O104025,order_shipped,2025-12-24 02:47:12.441053+00:00,backend
E00010051,O101640,order_created,2025-12-12 08:32:17.441053+00:00,web
E00010052,O101640,payment_confirmed,2025-12-12 08:35:12.441053+00:00,backend
E00010053,O101640,order_shipped,2025-12-12 12:32:12.441053+00:00,backend
E00010054,O101290,order_created,2025-12-10 15:42:17.441053+00:00,web
E00010055,O101290,payment_confirmed,2025-12-10 15:45:12.441053+00:00,backend
E00010056,O101290,order_shipped,2025-12-10 19:42:12.441053+00:00,backend
E00010057,O101380,order_created,2025-12-11 02:12:17.441053+00:00,web
E00010058,O101380,order_shipped,2025-12-11 06:12:12.441053+00:00,backend
E00010059,O101933,order_created,2025-12-13 18:43:17.441053+00:00,mobile
E00010060,O101933,payment_confirmed,2025-12-13 18:46:12.441053+00:00,backend
E00010061,O101933,order_shipped,2025-12-13 22:43:12.441053+00:00,backend
E00010062,O100579,order_created,2025-12-07 04:45:17.441053+00:00,mobile
E00010063,O100579,payment_confirmed,2025-12-07 04:48:12.441053+00:00,backend
E00010064,O100579,order_shipped,2025-12-07 08:45:12.441053+00:00,backend
E00010065,O104220,order_created,2025-12-24 21:32:17.441053+00:00,web
E00010066,O104220,payment_confirmed,2025-12-24 21:35:12.441053+00:00,backend
E00010067,O104220,order_shipped,2025-12-25 01:32:12.441053+00:00,backend
E00010068,O103160,order_created,2025-12-19 17:52:17.441053+00:00,web
E00010069,O103160,payment_confirmed,2025-12-19 17:55:12.441053+00:00,backend
E00010070,O103160,order_shipped,2025-12-19 21:52:12.441053+00:00,backend
E00010071,O102030,order_created,2025-12-14 06:02:17.441053+00:00,web
E00010072,O102030,payment_confirmed,2025-12-14 06:05:12.441053+00:00,backend
E00010073,O102030,order_shipped,2025-12-14 10:02:12.441053+00:00,backend
E00010074,O100892,order_created,2025-12-08 17:16:17.441053+00:00,web
E00010075,O100892,payment_confirmed,2025-12-08 17:19:12.441053+00:00,backend
E00010076,O100892,order_shipped,2025-12-08 21:16:12.441053+00:00,backend
E00010077,O103951,order_created,2025-12-23 14:09:17.441053+00:00,mobile
E00010078,O103951,payment_confirmed,2025-12-23 14:12:12.441053+00:00,backend
E00010079,O103951,order_shipped,2025-12-23 18:09:12.441053+00:00,backend
E00010080,O100780,order_created,2025-12-08 04:12:17.441053+00:00,web
E00010081,O100780,payment_confirmed,2025-12-08 04:15:12.441053+00:00,backend
E00010082,O100780,order_shipped,2025-12-08 08:12:12.441053+00:00,backend
E00010083,O100159,order_created,2025-12-05 03:45:17.441053+00:00,mobile
E00010084,O100159,order_shipped,2025-12-05 07:45:12.441053+00:00,backend
E00010085,O100002,order_created,2025-12-04 09:26:17.441053+00:00,web
E00010086,O100002,payment_confirmed,2025-12-04 09:29:12.441053+00:00,backend
E00010087,O100002,order_shipped,2025-12-04 13:26:12.441053+00:00,backend
E00010088,O102263,order_created,2025-12-15 09:13:17.441053+00:00,mobile
E00010089,O102263,payment_confirmed,2025-12-15 09:16:12.441053+00:00,backend
E00010090,O102263,order_shipped,2025-12-15 13:13:12.441053+00:00,backend
E00010091,O103216,order_created,2025-12-20 00:24:17.441053+00:00,web
E00010092,O103216,payment_confirmed,2025-12-20 00:27:12.441053+00:00,backend
E00010093,O103216,order_shipped,2025-12-20 04:24:12.441053+00:00,backend
E00010094,O102109,order_created,2025-12-14 15:15:17.441053+00:00,mobile
E00010095,O102109,payment_confirmed,2025-12-14 15:18:12.441053+00:00,backend
E00010096,O102109,order_shipped,2025-12-14 19:15:12.441053+00:00,backend
E00010097,O100849,order_created,2025-12-08 12:15:17.441053+00:00,mobile
E00010098,O100849,payment_confirmed,2025-12-08 12:18:12.441053+00:00,backend
E00010099,O100849,order_shipped,2025-12-08 16:15:12.441053+00:00,backend
E00010100,O102737,order_created,2025-12-17 16:31:17.441053+00:00,mobile
E00010101,O102737,payment_confirmed,2025-12-17 16:34:12.441053+00:00,backend
E00010102,O102737,order_shipped,2025-12-17 20:31:12.441053+00:00,backend
E00010103,O102466,order_created,2025-12-16 08:54:17.441053+00:00,web
E00010104,O102466,payment_confirmed,2025-12-16 08:57:12.441053+00:00,backend
E00010105,O102466,order_shipped,2025-12-16 12:54:12.441053+00:00,backend
E00010106,O103650,order_created,2025-12-22 03:02:17.441053+00:00,web
E00010107,O103650,payment_confirmed,2025-12-22 03:05:12.441053+00:00,backend
E00010108,O103650,order_shipped,2025-12-22 07:02:12.441053+00:00,backend
E00010109,O101596,order_created,2025-12-12 03:24:17.441053+00:00,web
E00010110,O101596,payment_confirmed,2025-12-12 03:27:12.441053+00:00,backend
E00010111,O101596,order_shipped,2025-12-12 07:24:12.441053+00:00,backend
E00010112,O101776,order_created,2025-12-13 00:24:17.441053+00:00,web
E00010113,O101776,payment_confirmed,2025-12-13 00:27:12.441053+00:00,backend
E00010114,O101776,order_shipped,2025-12-13 04:24:12.441053+00:00,backend
E00010115,O101913,order_created,2025-12-13 16:23:17.441053+00:00,mobile
E00010116,O101913,payment_confirmed,2025-12-13 16:26:12.441053+00:00,backend
E00010117,O101913,order_shipped,2025-12-13 20:23:12.441053+00:00,backend
E00010118,O101043,order_created,2025-12-09 10:53:17.441053+00:00,mobile
E00010119,O101043,payment_confirmed,2025-12-09 10:56:12.441053+00:00,backend
E00010120,O101043,order_shipped,2025-12-09 14:53:12.441053+00:00,backend
E00010121,O104713,order_created,2025-12-27 07:03:17.441053+00:00,mobile
E00010122,O104713,payment_confirmed,2025-12-27 07:06:12.441053+00:00,backend
E00010123,O104713,order_shipped,2025-12-27 11:03:12.441053+00:00,backend
E00010124,O101544,order_created,2025-12-11 21:20:17.441053+00:00,web
E00010125,O101544,payment_confirmed,2025-12-11 21:23:12.441053+00:00,backend
E00010126,O101544,order_shipped,2025-12-12 01:20:12.441053+00:00,backend
E00010127,O102736,order_created,2025-12-17 16:24:17.441053+00:00,web
E00010128,O102736,payment_confirmed,2025-12-17 16:27:12.441053+00:00,backend
E00010129,O102736,order_shipped,2025-12-17 20:24:12.441053+00:00,backend
E00010130,O103706,order_created,2025-12-22 09:34:17.441053+00:00,web
E00010131,O103706,payment_confirmed,2025-12-22 09:37:12.441053+00:00,backend
E00010132,O103706,order_shipped,2025-12-22 13:34:12.441053+00:00,backend
E00010133,O104617,order_created,2025-12-26 19:51:17.441053+00:00,mobile
E00010134,O104617,payment_confirmed,2025-12-26 19:54:12.441053+00:00,backend
E00010135,O104617,order_shipped,2025-12-26 23:51:12.441053+00:00,backend
E00010136,O100053,order_created,2025-12-04 15:23:17.441053+00:00,mobile
E00010137,O100053,payment_confirmed,2025-12-04 15:26:12.441053+00:00,backend
E00010138,O100053,order_shipped,2025-12-04 19:23:12.441053+00:00,backend
E00010139,O101796,order_created,2025-12-13 02:44:17.441053+00:00,web
E00010140,O101796,payment_confirmed,2025-12-13 02:47:12.441053+00:00,backend
E00010141,O101796,order_shipped,2025-12-13 06:44:12.441053+00:00,backend
E00010142,O101911,order_created,2025-12-13 16:09:17.441053+00:00,mobile
E00010143,O101911,payment_confirmed,2025-12-13 16:12:12.441053+00:00,backend
E00010144,O101911,order_shipped,2025-12-13 20:09:12.441053+00:00,backend
E00010145,O102306,order_created,2025-12-15 14:14:17.441053+00:00,web
E00010146,O102306,payment_confirmed,2025-12-15 14:17:12.441053+00:00,backend
E00010147,O102306,order_shipped,2025-12-15 18:14:12.441053+00:00,backend
E00010148,O102553,order_created,2025-12-16 19:03:17.441053+00:00,mobile
E00010149,O102553,payment_confirmed,2025-12-16 19:06:12.441053+00:00,backend
E00010150,O102553,order_shipped,2025-12-16 23:03:12.441053+00:00,backend
E00010151,O102800,order_created,2025-12-17 23:52:17.441053+00:00,web
E00010152,O102800,payment_confirmed,2025-12-17 23:55:12.441053+00:00,backend
E00010153,O102800,order_shipped,2025-12-18 03:52:12.441053+00:00,backend
E00010154,O104086,order_created,2025-12-24 05:54:17.441053+00:00,web
E00010155,O104086,payment_confirmed,2025-12-24 05:57:12.441053+00:00,backend
E00010156,O104086,order_shipped,2025-12-24 09:54:12.441053+00:00,backend
E00010157,O104127,order_created,2025-12-24 10:41:17.441053+00:00,mobile
E00010158,O104127,payment_confirmed,2025-12-24 10:44:12.441053+00:00,backend
E00010159,O104127,order_shipped,2025-12-24 14:41:12.441053+00:00,backend
E00010160,O100824,order_created,2025-12-08 09:20:17.441053+00:00,web
E00010161,O100824,payment_confirmed,2025-12-08 09:23:12.441053+00:00,backend
E00010162,O100824,order_shipped,2025-12-08 13:20:12.441053+00:00,backend
E00010163,O104733,order_created,2025-12-27 09:23:17.441053+00:00,mobile
E00010164,O104733,payment_confirmed,2025-12-27 09:26:12.441053+00:00,backend
E00010165,O104733,order_shipped,2025-12-27 13:23:12.441053+00:00,backend
E00010166,O103178,order_created,2025-12-19 19:58:17.441053+00:00,web
E00010167,O103178,payment_confirmed,2025-12-19 20:01:12.441053+00:00,backend
E00010168,O103178,order_shipped,2025-12-19 23:58:12.441053+00:00,backend
E00010169,O103401,order_created,2025-12-20 21:59:17.441053+00:00,mobile
E00010170,O103401,payment_confirmed,2025-12-20 22:02:12.441053+00:00,backend
E00010171,O101389,order_created,2025-12-11 03:15:17.441053+00:00,mobile
E00010172,O101389,payment_confirmed,2025-12-11 03:18:12.441053+00:00,backend
E00010173,O101389,order_shipped,2025-12-11 07:15:12.441053+00:00,backend
E00010174,O103564,order_created,2025-12-21 17:00:17.441053+00:00,web
E00010175,O103564,payment_confirmed,2025-12-21 17:03:12.441053+00:00,backend
E00010176,O103564,order_shipped,2025-12-21 21:00:12.441053+00:00,backend
E00010177,O104876,order_created,2025-12-28 02:04:17.441053+00:00,web
E00010178,O104876,payment_confirmed,2025-12-28 02:07:12.441053+00:00,backend
E00010179,O104876,order_shipped,2025-12-28 06:04:12.441053+00:00,backend
E00010180,O100884,order_created,2025-12-08 16:20:17.441053+00:00,web
E00010181,O100884,payment_confirmed,2025-12-08 16:23:12.441053+00:00,backend
E00010182,O100884,order_shipped,2025-12-08 20:20:12.441053+00:00,backend
E00010183,O103805,order_created,2025-12-22 21:07:17.441053+00:00,mobile
E00010184,O103805,payment_confirmed,2025-12-22 21:10:12.441053+00:00,backend
E00010185,O103805,order_shipped,2025-12-23 01:07:12.441053+00:00,backend
E00010186,O101607,order_created,2025-12-12 04:41:17.441053+00:00,mobile
E00010187,O101607,payment_confirmed,2025-12-12 04:44:12.441053+00:00,backend
E00010188,O101607,order_shipped,2025-12-12 08:41:12.441053+00:00,backend
E00010189,O101594,order_created,2025-12-12 03:10:17.441053+00:00,web
E00010190,O101594,payment_confirmed,2025-12-12 03:13:12.441053+00:00,backend
E00010191,O101594,order_shipped,2025-12-12 07:10:12.441053+00:00,backend
E00010192,O100771,order_created,2025-12-08 03:09:17.441053+00:00,mobile
E00010193,O100771,payment_confirmed,2025-12-08 03:12:12.441053+00:00,backend
E00010194,O100771,order_shipped,2025-12-08 07:09:12.441053+00:00,backend
E00010195,O102611,order_created,2025-12-17 01:49:17.441053+00:00,mobile
E00010196,O102611,payment_confirmed,2025-12-17 01:52:12.441053+00:00,backend
E00010197,O104661,order_created,2025-12-27 00:59:17.441053+00:00,mobile
E00010198,O104661,payment_confirmed,2025-12-27 01:02:12.441053+00:00,backend
E00010199,O104661,order_shipped,2025-12-27 04:59:12.441053+00:00,backend
E00010200,O102273,order_created,2025-12-15 10:23:17.441053+00:00,mobile
E00010201,O102273,payment_confirmed,2025-12-15 10:26:12.441053+00:00,backend
E00010202,O102273,order_shipped,2025-12-15 14:23:12.441053+00:00,backend
E00010203,O101868,order_created,2025-12-13 11:08:17.441053+00:00,web
E00010204,O101868,payment_confirmed,2025-12-13 11:11:12.441053+00:00,backend
E00010205,O101868,order_shipped,2025-12-13 15:08:12.441053+00:00,backend
E00010206,O101085,order_created,2025-12-09 15:47:17.441053+00:00,mobile
E00010207,O101085,payment_confirmed,2025-12-09 15:50:12.441053+00:00,backend
E00010208,O101085,order_shipped,2025-12-09 19:47:12.441053+00:00,backend
E00010209,O100010,order_created,2025-12-04 10:22:17.441053+00:00,web
E00010210,O100010,payment_confirmed,2025-12-04 10:25:12.441053+00:00,backend
E00010211,O100010,order_shipped,2025-12-04 14:22:12.441053+00:00,backend
E00010212,O103611,order_created,2025-12-21 22:29:17.441053+00:00,mobile
E00010213,O103611,payment_confirmed,2025-12-21 22:32:12.441053+00:00,backend
E00010214,O103611,order_shipped,2025-12-22 02:29:12.441053+00:00,backend
E00010215,O101325,order_created,2025-12-10 19:47:17.441053+00:00,mobile
E00010216,O101325,payment_confirmed,2025-12-10 19:50:12.441053+00:00,backend
E00010217,O101325,order_shipped,2025-12-10 23:47:12.441053+00:00,backend
E00010218,O103390,order_created,2025-12-20 20:42:17.441053+00:00,web
E00010219,O103390,payment_confirmed,2025-12-20 20:45:12.441053+00:00,backend
E00010220,O103390,order_shipped,2025-12-21 00:42:12.441053+00:00,backend
E00010221,O101463,order_created,2025-12-11 11:53:17.441053+00:00,mobile
E00010222,O101463,payment_confirmed,2025-12-11 11:56:12.441053+00:00,backend
E00010223,O101463,order_shipped,2025-12-11 15:53:12.441053+00:00,backend
E00010224,O100806,order_created,2025-12-08 07:14:17.441053+00:00,web
E00010225,O100806,payment_confirmed,2025-12-08 07:17:12.441053+00:00,backend
E00010226,O104260,order_created,2025-12-25 02:12:17.441053+00:00,web
E00010227,O104260,payment_confirmed,2025-12-25 02:15:12.441053+00:00,backend
E00010228,O104260,order_shipped,2025-12-25 06:12:12.441053+00:00,backend
E00010229,O103985,order_created,2025-12-23 18:07:17.441053+00:00,mobile
E00010230,O103985,payment_confirmed,2025-12-23 18:10:12.441053+00:00,backend
E00010231,O103985,order_shipped,2025-12-23 22:07:12.441053+00:00,backend
E00010232,O103771,order_created,2025-12-22 17:09:17.441053+00:00,mobile
E00010233,O103771,payment_confirmed,2025-12-22 17:12:12.441053+00:00,backend
E00010234,O103771,order_shipped,2025-12-22 21:09:12.441053+00:00,backend
E00010235,O102108,order_created,2025-12-14 15:08:17.441053+00:00,web
E00010236,O102108,payment_confirmed,2025-12-14 15:11:12.441053+00:00,backend
E00010237,O102108,order_shipped,2025-12-14 19:08:12.441053+00:00,backend
E00010238,O104235,order_created,2025-12-24 23:17:17.441053+00:00,mobile
E00010239,O104235,payment_confirmed,2025-12-24 23:20:12.441053+00:00,backend
E00010240,O104235,order_shipped,2025-12-25 03:17:12.441053+00:00,backend
E00010241,O104956,order_created,2025-12-28 11:24:17.441053+00:00,web
E00010242,O104956,payment_confirmed,2025-12-28 11:27:12.441053+00:00,backend
E00010243,O104956,order_shipped,2025-12-28 15:24:12.441053+00:00,backend
E00010244,O102234,order_created,2025-12-15 05:50:17.441053+00:00,web
E00010245,O102234,payment_confirmed,2025-12-15 05:53:12.441053+00:00,backend
E00010246,O102234,order_shipped,2025-12-15 09:50:12.441053+00:00,backend
E00010247,O103211,order_created,2025-12-19 23:49:17.441053+00:00,mobile
E00010248,O103211,payment_confirmed,2025-12-19 23:52:12.441053+00:00,backend
E00010249,O103211,order_shipped,2025-12-20 03:49:12.441053+00:00,backend
E00010250,O100963,order_created,2025-12-09 01:33:17.441053+00:00,mobile
E00010251,O100963,payment_confirmed,2025-12-09 01:36:12.441053+00:00,backend
E00010252,O100963,order_shipped,2025-12-09 05:33:12.441053+00:00,backend
E00010253,O103415,order_created,2025-12-20 23:37:17.441053+00:00,mobile
E00010254,O103415,order_shipped,2025-12-21 03:37:12.441053+00:00,backend
E00010255,O103753,order_created,2025-12-22 15:03:17.441053+00:00,mobile
E00010256,O103753,payment_confirmed,2025-12-22 15:06:12.441053+00:00,backend
E00010257,O103753,order_shipped,2025-12-22 19:03:12.441053+00:00,backend
E00010258,O100398,order_created,2025-12-06 07:38:17.441053+00:00,web
E00010259,O100398,payment_confirmed,2025-12-06 07:41:12.441053+00:00,backend
E00010260,O100398,order_shipped,2025-12-06 11:38:12.441053+00:00,backend
E00010261,O102632,order_created,2025-12-17 04:16:17.441053+00:00,web
E00010262,O102632,payment_confirmed,2025-12-17 04:19:12.441053+00:00,backend
E00010263,O102632,order_shipped,2025-12-17 08:16:12.441053+00:00,backend
E00010264,O104851,order_created,2025-12-27 23:09:17.441053+00:00,mobile
E00010265,O104851,payment_confirmed,2025-12-27 23:12:12.441053+00:00,backend
E00010266,O104851,order_shipped,2025-12-28 03:09:12.441053+00:00,backend
E00010267,O102996,order_created,2025-12-18 22:44:17.441053+00:00,web
E00010268,O102996,payment_confirmed,2025-12-18 22:47:12.441053+00:00,backend
E00010269,O102996,order_shipped,2025-12-19 02:44:12.441053+00:00,backend
E00010270,O100704,order_created,2025-12-07 19:20:17.441053+00:00,web
E00010271,O100704,payment_confirmed,2025-12-07 19:23:12.441053+00:00,backend
E00010272,O100704,order_shipped,2025-12-07 23:20:12.441053+00:00,backend
E00010273,O100431,order_created,2025-12-06 11:29:17.441053+00:00,mobile
E00010274,O100431,payment_confirmed,2025-12-06 11:32:12.441053+00:00,backend
E00010275,O100431,order_shipped,2025-12-06 15:29:12.441053+00:00,backend
E00010276,O100292,order_created,2025-12-05 19:16:17.441053+00:00,web
E00010277,O100292,payment_confirmed,2025-12-05 19:19:12.441053+00:00,backend
E00010278,O100292,order_shipped,2025-12-05 23:16:12.441053+00:00,backend
E00010279,O104867,order_created,2025-12-28 01:01:17.441053+00:00,mobile
E00010280,O104867,payment_confirmed,2025-12-28 01:04:12.441053+00:00,backend
E00010281,O100145,order_created,2025-12-05 02:07:17.441053+00:00,mobile
E00010282,O100145,payment_confirmed,2025-12-05 02:10:12.441053+00:00,backend
E00010283,O100145,order_shipped,2025-12-05 06:07:12.441053+00:00,backend
E00010284,O104393,order_created,2025-12-25 17:43:17.441053+00:00,mobile
E00010285,O104393,payment_confirmed,2025-12-25 17:46:12.441053+00:00,backend
E00010286,O104393,order_shipped,2025-12-25 21:43:12.441053+00:00,backend
E00010287,O102033,order_created,2025-12-14 06:23:17.441053+00:00,mobile
E00010288,O102033,payment_confirmed,2025-12-14 06:26:12.441053+00:00,backend
E00010289,O102033,order_shipped,2025-12-14 10:23:12.441053+00:00,backend
E00010290,O104283,order_created,2025-12-25 04:53:17.441053+00:00,mobile
E00010291,O104283,payment_confirmed,2025-12-25 04:56:12.441053+00:00,backend
E00010292,O104283,order_shipped,2025-12-25 08:53:12.441053+00:00,backend
E00010293,O101165,order_created,2025-12-10 01:07:17.441053+00:00,mobile
E00010294,O101165,payment_confirmed,2025-12-10 01:10:12.441053+00:00,backend
E00010295,O101165,order_shipped,2025-12-10 05:07:12.441053+00:00,backend
E00010296,O103500,order_created,2025-12-21 09:32:17.441053+00:00,web
E00010297,O103500,payment_confirmed,2025-12-21 09:35:12.441053+00:00,backend
E00010298,O103500,order_shipped,2025-12-21 13:32:12.441053+00:00,backend
E00010299,O102050,order_created,2025-12-14 08:22:17.441053+00:00,web
E00010300,O102050,payment_confirmed,2025-12-14 08:25:12.441053+00:00,backend
E00010301,O102050,order_shipped,2025-12-14 12:22:12.441053+00:00,backend
E00010302,O102624,order_created,2025-12-17 03:20:17.441053+00:00,web
E00010303,O102624,payment_confirmed,2025-12-17 03:23:12.441053+00:00,backend
E00010304,O102624,order_shipped,2025-12-17 07:20:12.441053+00:00,backend
E00010305,O104378,order_created,2025-12-25 15:58:17.441053+00:00,web
E00010306,O104378,payment_confirmed,2025-12-25 16:01:12.441053+00:00,backend
E00010307,O104378,order_shipped,2025-12-25 19:58:12.441053+00:00,backend
E00010308,O100339,order_created,2025-12-06 00:45:17.441053+00:00,mobile
E00010309,O100339,payment_confirmed,2025-12-06 00:48:12.441053+00:00,backend
E00010310,O100339,order_shipped,2025-12-06 04:45:12.441053+00:00,backend
E00010311,O103879,order_created,2025-12-23 05:45:17.441053+00:00,mobile
E00010312,O103879,payment_confirmed,2025-12-23 05:48:12.441053+00:00,backend
E00010313,O103879,order_shipped,2025-12-23 09:45:12.441053+00:00,backend
E00010314,O104632,order_created,2025-12-26 21:36:17.441053+00:00,web
E00010315,O104632,payment_confirmed,2025-12-26 21:39:12.441053+00:00,backend
E00010316,O104632,order_shipped,2025-12-27 01:36:12.441053+00:00,backend
E00010317,O102973,order_created,2025-12-18 20:03:17.441053+00:00,mobile
E00010318,O102973,payment_confirmed,2025-12-18 20:06:12.441053+00:00,backend
E00010319,O102973,order_shipped,2025-12-19 00:03:12.441053+00:00,backend
E00010320,O100265,order_created,2025-12-05 16:07:17.441053+00:00,mobile
E00010321,O100265,payment_confirmed,2025-12-05 16:10:12.441053+00:00,backend
E00010322,O100265,order_shipped,2025-12-05 20:07:12.441053+00:00,backend
E00010323,O102424,order_created,2025-12-16 04:00:17.441053+00:00,web
E00010324,O102424,payment_confirmed,2025-12-16 04:03:12.441053+00:00,backend
E00010325,O102424,order_shipped,2025-12-16 08:00:12.441053+00:00,backend
E00010326,O101262,order_created,2025-12-10 12:26:17.441053+00:00,web
E00010327,O101262,payment_confirmed,2025-12-10 12:29:12.441053+00:00,backend
E00010328,O101262,order_shipped,2025-12-10 16:26:12.441053+00:00,backend
E00010329,O101771,order_created,2025-12-12 23:49:17.441053+00:00,mobile
E00010330,O101771,payment_confirmed,2025-12-12 23:52:12.441053+00:00,backend
E00010331,O101771,order_shipped,2025-12-13 03:49:12.441053+00:00,backend
E00010332,O103511,order_created,2025-12-21 10:49:17.441053+00:00,mobile
E00010333,O103511,payment_confirmed,2025-12-21 10:52:12.441053+00:00,backend
E00010334,O103511,order_shipped,2025-12-21 14:49:12.441053+00:00,backend
E00010335,O100271,order_created,2025-12-05 16:49:17.441053+00:00,mobile
E00010336,O100271,payment_confirmed,2025-12-05 16:52:12.441053+00:00,backend
E00010337,O100271,order_shipped,2025-12-05 20:49:12.441053+00:00,backend
E00010338,O100696,order_created,2025-12-07 18:24:17.441053+00:00,web
E00010339,O100696,payment_confirmed,2025-12-07 18:27:12.441053+00:00,backend
E00010340,O100696,order_shipped,2025-12-07 22:24:12.441053+00:00,backend
E00010341,O100747,order_created,2025-12-08 00:21:17.441053+00:00,mobile
E00010342,O100747,payment_confirmed,2025-12-08 00:24:12.441053+00:00,backend
E00010343,O100244,order_created,2025-12-05 13:40:17.441053+00:00,web
E00010344,O100244,payment_confirmed,2025-12-05 13:43:12.441053+00:00,backend
E00010345,O100244,order_shipped,2025-12-05 17:40:12.441053+00:00,backend
E00010346,O100317,order_created,2025-12-05 22:11:17.441053+00:00,mobile
E00010347,O100317,payment_confirmed,2025-12-05 22:14:12.441053+00:00,backend
E00010348,O100317,order_shipped,2025-12-06 02:11:12.441053+00:00,backend
E00010349,O100476,order_created,2025-12-06 16:44:17.441053+00:00,web
E00010350,O100476,payment_confirmed,2025-12-06 16:47:12.441053+00:00,backend
E00010351,O100476,order_shipped,2025-12-06 20:44:12.441053+00:00,backend
E00010352,O102032,order_created,2025-12-14 06:16:17.441053+00:00,web
E00010353,O102032,payment_confirmed,2025-12-14 06:19:12.441053+00:00,backend
E00010354,O102032,order_shipped,2025-12-14 10:16:12.441053+00:00,backend
E00010355,O100957,order_created,2025-12-09 00:51:17.441053+00:00,mobile
E00010356,O100957,payment_confirmed,2025-12-09 00:54:12.441053+00:00,backend
E00010357,O100957,order_shipped,2025-12-09 04:51:12.441053+00:00,backend
E00010358,O103816,order_created,2025-12-22 22:24:17.441053+00:00,web
E00010359,O103816,payment_confirmed,2025-12-22 22:27:12.441053+00:00,backend
E00010360,O103816,order_shipped,2025-12-23 02:24:12.441053+00:00,backend
E00010361,O100813,order_created,2025-12-08 08:03:17.441053+00:00,mobile
E00010362,O100813,payment_confirmed,2025-12-08 08:06:12.441053+00:00,backend
E00010363,O100813,order_shipped,2025-12-08 12:03:12.441053+00:00,backend
E00010364,O104532,order_created,2025-12-26 09:56:17.441053+00:00,web
E00010365,O104532,payment_confirmed,2025-12-26 09:59:12.441053+00:00,backend
E00010366,O104532,order_shipped,2025-12-26 13:56:12.441053+00:00,backend
E00010367,O101914,order_created,2025-12-13 16:30:17.441053+00:00,web
E00010368,O101914,payment_confirmed,2025-12-13 16:33:12.441053+00:00,backend
E00010369,O101914,order_shipped,2025-12-13 20:30:12.441053+00:00,backend
E00010370,O104602,order_created,2025-12-26 18:06:17.441053+00:00,web
E00010371,O104602,payment_confirmed,2025-12-26 18:09:12.441053+00:00,backend
E00010372,O104602,order_shipped,2025-12-26 22:06:12.441053+00:00,backend
E00010373,O103487,order_created,2025-12-21 08:01:17.441053+00:00,mobile
E00010374,O103487,payment_confirmed,2025-12-21 08:04:12.441053+00:00,backend
E00010375,O103487,order_shipped,2025-12-21 12:01:12.441053+00:00,backend
