order_id,customer_id,order_created_at,order_amount,currency,order_status
O117646,C10046,2026-03-01 02:42:49.631991+00:00,69.0,EUR,completed
O117647,C10047,2026-03-01 02:49:49.631991+00:00,70.5,EUR,completed
O117648,C10048,2026-03-01 02:56:49.631991+00:00,72.0,EUR,completed
O117649,C10049,2026-03-01 03:03:49.631991+00:00,73.5,EUR,completed
O117650,C10050,2026-03-01 03:10:49.631991+00:00,75.0,EUR,completed
O117651,C10051,2026-03-01 03:17:49.631991+00:00,76.5,EUR,completed
O117652,C10052,2026-03-01 03:24:49.631991+00:00,78.0,EUR,completed
O117653,C10053,2026-03-01 03:31:49.631991+00:00,79.5,EUR,completed
O117654,C10054,2026-03-01 03:38:49.631991+00:00,81.0,EUR,completed
O117655,C10055,2026-03-01 03:45:49.631991+00:00,82.5,EUR,completed
O117656,C10056,2026-03-01 03:52:49.631991+00:00,84.0,EUR,completed
O117657,C10057,2026-03-01 03:59:49.631991+00:00,85.5,EUR,completed
O117658,C10058,2026-03-01 04:06:49.631991+00:00,87.0,EUR,completed
O117659,C10059,2026-03-01 04:13:49.631991+00:00,88.5,EUR,completed
O117660,C10060,2026-03-01 04:20:49.631991+00:00,90.0,EUR,completed
O117661,C10061,2026-03-01 04:27:49.631991+00:00,91.5,EUR,completed
O117662,C10062,2026-03-01 04:34:49.631991+00:00,93.0,EUR,completed
O117663,C10063,2026-03-01 04:41:49.631991+00:00,94.5,EUR,completed
O117664,C10064,2026-03-01 04:48:49.631991+00:00,96.0,EUR,completed
O117665,C10065,2026-03-01 04:55:49.631991+00:00,97.5,EUR,completed
O117666,C10066,2026-03-01 05:02:49.631991+00:00,99.0,EUR,completed
O117667,C10067,2026-03-01 05:09:49.631991+00:00,100.5,EUR,completed
O117668,C10068,2026-03-01 05:16:49.631991+00:00,102.0,EUR,completed
O117669,C10069,2026-03-01 05:23:49.631991+00:00,103.5,EUR,completed
O117670,C10070,2026-03-01 05:30:49.631991+00:00,105.0,EUR,completed
O117671,C10071,2026-03-01 05:37:49.631991+00:00,106.5,EUR,completed
O117672,C10072,2026-03-01 05:44:49.631991+00:00,108.0,EUR,completed
O117673,C10073,2026-03-01 05:51:49.631991+00:00,109.5,EUR,completed
O117674,C10074,2026-03-01 05:58:49.631991+00:00,111.0,EUR,completed
O117675,C10075,2026-03-01 06:05:49.631991+00:00,112.5,EUR,completed
O117676,C10076,2026-03-01 06:12:49.631991+00:00,114.0,EUR,completed
O117677,C10077,2026-03-01 06:19:49.631991+00:00,115.5,EUR,completed
O117678,C10078,2026-03-01 06:26:49.631991+00:00,117.0,EUR,completed
O117679,C10079,2026-03-01 06:33:49.631991+00:00,118.5,EUR,completed
O117680,C10080,2026-03-01 06:40:49.631991+00:00,120.0,EUR,completed
O117681,C10081,2026-03-01 06:47:49.631991+00:00,121.5,EUR,completed
O117682,C10082,2026-03-01 06:54:49.631991+00:00,123.0,EUR,completed
O117683,C10083,2026-03-01 07:01:49.631991+00:00,124.5,EUR,completed
O117684,C10084,2026-03-01 07:08:49.631991+00:00,126.0,EUR,completed
O117685,C10085,2026-03-01 07:15:49.631991+00:00,127.5,EUR,completed
O117686,C10086,2026-03-01 07:22:49.631991+00:00,129.0,EUR,completed
O117687,C10087,2026-03-01 07:29:49.631991+00:00,130.5,EUR,completed
O117688,C10088,2026-03-01 07:36:49.631991+00:00,132.0,EUR,completed
O117689,C10089,2026-03-01 07:43:49.631991+00:00,133.5,EUR,completed
O117690,C10090,2026-03-01 07:50:49.631991+00:00,135.0,EUR,completed
O117691,C10091,2026-03-01 07:57:49.631991+00:00,136.5,EUR,completed
O117692,C10092,2026-03-01 08:04:49.631991+00:00,138.0,EUR,completed
O117693,C10093,2026-03-01 08:11:49.631991+00:00,139.5,EUR,refunded
O117694,C10094,2026-03-01 08:18:49.631991+00:00,141.0,EUR,completed
O117695,C10095,2026-03-01 08:25:49.631991+00:00,142.5,EUR,completed
O117696,C10096,2026-03-01 08:32:49.631991+00:00,144.0,EUR,completed
O117697,C10097,2026-03-01 08:39:49.631991+00:00,145.5,EUR,completed
O117698,C10098,2026-03-01 08:46:49.631991+00:00,147.0,EUR,completed
O117699,C10099,2026-03-01 08:53:49.631991+00:00,148.5,EUR,completed
O117700,C10100,2026-03-01 09:00:49.631991+00:00,150.0,EUR,completed
O117701,C10101,2026-03-01 09:07:49.631991+00:00,151.5,EUR,completed
O117702,C10102,2026-03-01 09:14:49.631991+00:00,153.0,EUR,completed
O117703,C10103,2026-03-01 09:21:49.631991+00:00,154.5,EUR,completed
O117704,C10104,2026-03-01 09:28:49.631991+00:00,156.0,EUR,completed
O117705,C10105,2026-03-01 09:35:49.631991+00:00,157.5,EUR,completed
O117706,C10106,2026-03-01 09:42:49.631991+00:00,159.0,EUR,completed
O117707,C10107,2026-03-01 09:49:49.631991+00:00,160.5,EUR,cancelled
O117708,C10108,2026-03-01 09:56:49.631991+00:00,162.0,EUR,completed
O117709,C10109,2026-03-01 10:03:49.631991+00:00,163.5,EUR,cancelled
O117710,C10110,2026-03-01 10:10:49.631991+00:00,165.0,EUR,cancelled
O117711,C10111,2026-03-01 10:17:49.631991+00:00,166.5,EUR,completed
O117712,C10112,2026-03-01 10:24:49.631991+00:00,168.0,EUR,completed
O117713,C10113,2026-03-01 10:31:49.631991+00:00,169.5,EUR,cancelled
O117714,C10114,2026-03-01 10:38:49.631991+00:00,171.0,EUR,completed
O117715,C10115,2026-03-01 10:45:49.631991+00:00,172.5,EUR,completed
O117716,C10116,2026-03-01 10:52:49.631991+00:00,174.0,EUR,completed
O117717,C10117,2026-03-01 10:59:49.631991+00:00,175.5,EUR,completed
O117718,C10118,2026-03-01 11:06:49.631991+00:00,177.0,EUR,completed
O117719,C10119,2026-03-01 11:13:49.631991+00:00,178.5,EUR,completed
O117720,C10120,2026-03-01 11:20:49.631991+00:00,180.0,EUR,completed
O117721,C10121,2026-03-01 11:27:49.631991+00:00,181.5,EUR,completed
O117722,C10122,2026-03-01 11:34:49.631991+00:00,183.0,EUR,completed
O117723,C10123,2026-03-01 11:41:49.631991+00:00,184.5,EUR,completed
O117724,C10124,2026-03-01 11:48:49.631991+00:00,186.0,EUR,completed
O117725,C10125,2026-03-01 11:55:49.631991+00:00,187.5,EUR,completed
O117726,C10126,2026-03-01 12:02:49.631991+00:00,189.0,EUR,completed
O117727,C10127,2026-03-01 12:09:49.631991+00:00,190.5,EUR,completed
O117728,C10128,2026-03-01 12:16:49.631991+00:00,192.0,EUR,completed
O117729,C10129,2026-03-01 12:23:49.631991+00:00,193.5,EUR,completed
O117730,C10130,2026-03-01 12:30:49.631991+00:00,195.0,EUR,completed
O117731,C10131,2026-03-01 12:37:49.631991+00:00,196.5,EUR,completed
O117732,C10132,2026-03-01 12:44:49.631991+00:00,198.0,EUR,completed
O117733,C10133,2026-03-01 12:51:49.631991+00:00,199.5,EUR,completed
O117734,C10134,2026-03-01 12:58:49.631991+00:00,201.0,EUR,cancelled
O117735,C10135,2026-03-01 13:05:49.631991+00:00,202.5,EUR,completed
O117736,C10136,2026-03-01 13:12:49.631991+00:00,204.0,EUR,completed
O117737,C10137,2026-03-01 13:19:49.631991+00:00,205.5,EUR,completed
O117738,C10138,2026-03-01 13:26:49.631991+00:00,207.0,EUR,completed
O117739,C10139,2026-03-01 13:33:49.631991+00:00,208.5,EUR,cancelled
O117740,C10140,2026-03-01 13:40:49.631991+00:00,210.0,EUR,completed
O117741,C10141,2026-03-01 13:47:49.631991+00:00,211.5,EUR,completed
O117742,C10142,2026-03-01 13:54:49.631991+00:00,213.0,EUR,completed
O117743,C10143,2026-03-01 14:01:49.631991+00:00,214.5,EUR,completed
O117744,C10144,2026-03-01 14:08:49.631991+00:00,216.0,EUR,completed
O117745,C10145,2026-03-01 14:15:49.631991+00:00,217.5,EUR,completed
O117746,C10146,2026-03-01 14:22:49.631991+00:00,219.0,EUR,completed
O117747,C10147,2026-03-01 14:29:49.631991+00:00,220.5,EUR,completed
O117748,C10148,2026-03-01 14:36:49.631991+00:00,222.0,EUR,completed
O117749,C10149,2026-03-01 14:43:49.631991+00:00,223.5,EUR,completed
O117750,C10150,2026-03-01 14:50:49.631991+00:00,225.0,EUR,completed
O117751,C10151,2026-03-01 14:57:49.631991+00:00,226.5,EUR,cancelled
O117752,C10152,2026-03-01 15:04:49.631991+00:00,228.0,EUR,completed
O117753,C10153,2026-03-01 15:11:49.631991+00:00,229.5,EUR,completed
O117754,C10154,2026-03-01 15:18:49.631991+00:00,231.0,EUR,cancelled
O117755,C10155,2026-03-01 15:25:49.631991+00:00,232.5,EUR,cancelled
O117756,C10156,2026-03-01 15:32:49.631991+00:00,234.0,EUR,completed
O117757,C10157,2026-03-01 15:39:49.631991+00:00,235.5,EUR,completed
O117758,C10158,2026-03-01 15:46:49.631991+00:00,-10.0,EUR,completed
O117759,C10159,2026-03-01 15:53:49.631991+00:00,-10.0,EUR,completed
O117760,C10160,2026-03-01 16:00:49.631991+00:00,240.0,EUR,completed
O117761,C10161,2026-03-01 16:07:49.631991+00:00,241.5,EUR,completed
O117762,C10162,2026-03-01 16:14:49.631991+00:00,243.0,EUR,completed
O117763,C10163,2026-03-01 16:21:49.631991+00:00,244.5,EUR,completed
O117764,C10164,2026-03-01 16:28:49.631991+00:00,246.0,EUR,completed
O117765,C10165,2026-03-01 16:35:49.631991+00:00,247.5,EUR,completed
O117766,C10166,2026-03-01 16:42:49.631991+00:00,249.0,EUR,completed
O117767,C10167,2026-03-01 16:49:49.631991+00:00,250.5,EUR,completed
O117768,C10168,2026-03-01 16:56:49.631991+00:00,252.0,EUR,completed
O117769,C10169,2026-03-01 17:03:49.631991+00:00,253.5,EUR,completed
O117770,C10170,2026-03-01 17:10:49.631991+00:00,255.0,EUR,completed
O117771,C10171,2026-03-01 17:17:49.631991+00:00,256.5,EUR,completed
O117772,C10172,2026-03-01 17:24:49.631991+00:00,258.0,EUR,completed
O117773,C10173,2026-03-01 17:31:49.631991+00:00,259.5,EUR,completed
O117774,C10174,2026-03-01 17:38:49.631991+00:00,261.0,EUR,completed
O117775,C10175,2026-03-01 17:45:49.631991+00:00,262.5,EUR,completed
O117776,C10176,2026-03-01 17:52:49.631991+00:00,264.0,EUR,completed
O117777,C10177,2026-03-01 17:59:49.631991+00:00,265.5,EUR,completed
O117778,C10178,2026-03-01 18:06:49.631991+00:00,267.0,EUR,completed
O117779,C10179,2026-03-01 18:13:49.631991+00:00,268.5,EUR,completed
O117780,C10180,2026-03-01 18:20:49.631991+00:00,270.0,EUR,completed
O117781,C10181,2026-03-01 18:27:49.631991+00:00,271.5,EUR,completed
O117782,C10182,2026-03-01 18:34:49.631991+00:00,273.0,EUR,completed
O117783,C10183,2026-03-01 18:41:49.631991+00:00,274.5,EUR,completed
O117784,C10184,2026-03-01 18:48:49.631991+00:00,276.0,EUR,completed
O117785,C10185,2026-03-01 18:55:49.631991+00:00,277.5,EUR,completed
O117786,C10186,2026-03-01 19:02:49.631991+00:00,279.0,EUR,completed
O117787,C10187,2026-03-01 19:09:49.631991+00:00,280.5,EUR,completed
O117788,C10188,2026-03-01 19:16:49.631991+00:00,282.0,EUR,completed
O117789,C10189,2026-03-01 19:23:49.631991+00:00,283.5,EUR,completed
O117790,C10190,2026-03-01 19:30:49.631991+00:00,285.0,EUR,completed
O117791,C10191,2026-03-01 19:37:49.631991+00:00,286.5,EUR,completed
O117792,C10192,2026-03-01 19:44:49.631991+00:00,288.0,EUR,completed
O117793,C10193,2026-03-01 19:51:49.631991+00:00,289.5,EUR,completed
O117794,C10194,2026-03-01 19:58:49.631991+00:00,291.0,EUR,completed
O117795,C10195,2026-03-01 20:05:49.631991+00:00,292.5,EUR,cancelled
O117796,C10196,2026-03-01 20:12:49.631991+00:00,294.0,EUR,completed
O117797,C10197,2026-03-01 20:19:49.631991+00:00,295.5,EUR,completed
O117798,C10198,2026-03-01 20:26:49.631991+00:00,297.0,EUR,completed
O117799,C10199,2026-03-01 20:33:49.631991+00:00,298.5,EUR,completed
O117800,C10200,2026-03-01 20:40:49.631991+00:00,0.0,EUR,cancelled
O117801,C10201,2026-03-01 20:47:49.631991+00:00,1.5,EUR,completed
O117802,C10202,2026-03-01 20:54:49.631991+00:00,3.0,EUR,completed
O117803,C10203,2026-03-01 21:01:49.631991+00:00,4.5,EUR,completed
O117804,C10204,2026-03-01 21:08:49.631991+00:00,6.0,EUR,completed
O117805,C10205,2026-03-01 21:15:49.631991+00:00,7.5,EUR,completed
O117806,C10206,2026-03-01 21:22:49.631991+00:00,9.0,EUR,completed
O117807,,2026-03-01 21:29:49.631991+00:00,10.5,EUR,completed
O117808,C10208,2026-03-01 21:36:49.631991+00:00,12.0,EUR,completed
O117809,C10209,2026-03-01 21:43:49.631991+00:00,13.5,EUR,completed
O117810,C10210,2026-03-01 21:50:49.631991+00:00,15.0,EUR,completed
O117811,C10211,2026-03-01 21:57:49.631991+00:00,16.5,EUR,completed
O117812,C10212,2026-03-01 22:04:49.631991+00:00,18.0,EUR,completed
O117813,C10213,2026-03-01 22:11:49.631991+00:00,19.5,EUR,completed
O117814,C10214,2026-03-01 22:18:49.631991+00:00,21.0,EUR,completed
O117815,C10215,2026-03-01 22:25:49.631991+00:00,22.5,EUR,completed
O117816,C10216,2026-03-01 22:32:49.631991+00:00,24.0,EUR,completed
O117817,C10217,2026-03-01 22:39:49.631991+00:00,25.5,EUR,completed
O117818,C10218,2026-03-01 22:46:49.631991+00:00,27.0,EUR,completed
O117819,C10219,2026-03-01 22:53:49.631991+00:00,28.5,EUR,completed
O117820,C10220,2026-03-01 23:00:49.631991+00:00,30.0,EUR,completed
O117821,C10221,2026-03-01 23:07:49.631991+00:00,31.5,EUR,completed
O117822,C10222,2026-03-01 23:14:49.631991+00:00,33.0,EUR,cancelled
O117823,C10223,2026-03-01 23:21:49.631991+00:00,34.5,EUR,completed
O117824,C10224,2026-03-01 23:28:49.631991+00:00,36.0,EUR,cancelled
O117825,C10225,2026-03-01 23:35:49.631991+00:00,37.5,EUR,completed
O117826,C10226,2026-03-01 23:42:49.631991+00:00,39.0,EUR,completed
O117827,C10227,2026-03-01 23:49:49.631991+00:00,40.5,EUR,completed
O117828,C10228,2026-03-01 23:56:49.631991+00:00,42.0,EUR,completed
O117829,C10229,2026-03-02 00:03:49.631991+00:00,43.5,EUR,completed
O117830,C10230,2026-03-02 00:10:49.631991+00:00,45.0,EUR,cancelled
O117831,C10231,2026-03-02 00:17:49.631991+00:00,46.5,EUR,refunded
O117832,C10232,2026-03-02 00:24:49.631991+00:00,48.0,EUR,completed
O117833,C10233,2026-03-02 00:31:49.631991+00:00,49.5,EUR,completed
O117834,C10234,2026-03-02 00:38:49.631991+00:00,51.0,EUR,cancelled
O117835,C10235,2026-03-02 00:45:49.631991+00:00,52.5,EUR,completed
O117836,C10236,2026-03-02 00:52:49.631991+00:00,54.0,EUR,completed
O117837,C10237,2026-03-02 00:59:49.631991+00:00,55.5,EUR,completed
O117838,C10238,2026-03-02 01:06:49.631991+00:00,57.0,EUR,completed
O117839,C10239,2026-03-02 01:13:49.631991+00:00,58.5,EUR,completed
O117840,C10240,2026-03-02 01:20:49.631991+00:00,60.0,EUR,completed
O117841,C10241,2026-03-02 01:27:49.631991+00:00,61.5,EUR,completed
O117842,C10242,2026-03-02 01:34:49.631991+00:00,63.0,EUR,completed
O117843,C10243,2026-03-02 01:41:49.631991+00:00,64.5,EUR,completed
O117844,C10244,2026-03-02 01:48:49.631991+00:00,66.0,EUR,completed
O117845,C10245,2026-03-02 01:55:49.631991+00:00,67.5,EUR,completed
O117846,C10246,2026-03-02 02:02:49.631991+00:00,69.0,EUR,completed
O117847,C10247,2026-03-02 02:09:49.631991+00:00,70.5,EUR,completed
O117848,C10248,2026-03-02 02:16:49.631991+00:00,72.0,EUR,completed
O117849,C10249,2026-03-02 02:23:49.631991+00:00,73.5,EUR,completed
O117850,C10250,2026-03-02 02:30:49.631991+00:00,75.0,EUR,completed
O117851,C10251,2026-03-02 02:37:49.631991+00:00,76.5,EUR,completed
O117852,C10252,2026-03-02 02:44:49.631991+00:00,78.0,EUR,completed
O117853,C10253,2026-03-02 02:51:49.631991+00:00,79.5,EUR,cancelled
O117854,C10254,2026-03-02 02:58:49.631991+00:00,81.0,EUR,completed
O117855,C10255,2026-03-02 03:05:49.631991+00:00,-10.0,EUR,completed
O117856,C10256,2026-03-02 03:12:49.631991+00:00,84.0,EUR,completed
O117857,C10257,2026-03-02 03:19:49.631991+00:00,85.5,EUR,cancelled
O117858,C10258,2026-03-02 03:26:49.631991+00:00,87.0,EUR,cancelled
O117859,C10259,2026-03-02 03:33:49.631991+00:00,88.5,EUR,completed
O117860,C10260,2026-03-02 03:40:49.631991+00:00,90.0,EUR,cancelled
O117861,C10261,2026-03-02 03:47:49.631991+00:00,91.5,EUR,completed
O117862,C10262,2026-03-02 03:54:49.631991+00:00,93.0,EUR,completed
O117863,C10263,2026-03-02 04:01:49.631991+00:00,94.5,EUR,cancelled
O117864,C10264,2026-03-02 04:08:49.631991+00:00,96.0,EUR,completed
O117865,C10265,2026-03-02 04:15:49.631991+00:00,97.5,EUR,completed
O117866,C10266,2026-03-02 04:22:49.631991+00:00,99.0,EUR,completed
O117867,C10267,2026-03-02 04:29:49.631991+00:00,100.5,EUR,completed
O117868,C10268,2026-03-02 04:36:49.631991+00:00,102.0,EUR,completed
O117869,C10269,2026-03-02 04:43:49.631991+00:00,103.5,EUR,completed
O117870,C10270,2026-03-02 04:50:49.631991+00:00,105.0,EUR,completed
O117871,C10271,2026-03-02 04:57:49.631991+00:00,106.5,EUR,completed
O117872,C10272,2026-03-02 05:04:49.631991+00:00,108.0,EUR,completed
O117873,C10273,2026-03-02 05:11:49.631991+00:00,109.5,EUR,cancelled
O117874,C10274,2026-03-02 05:18:49.631991+00:00,111.0,EUR,completed
O117875,C10275,2026-03-02 05:25:49.631991+00:00,112.5,EUR,refunded
O117876,C10276,2026-03-02 05:32:49.631991+00:00,114.0,EUR,cancelled
O117877,C10277,2026-03-02 05:39:49.631991+00:00,115.5,EUR,completed
O117878,C10278,2026-03-02 05:46:49.631991+00:00,117.0,EUR,completed
O117879,C10279,2026-03-02 05:53:49.631991+00:00,118.5,EUR,completed
O117880,C10280,2026-03-02 06:00:49.631991+00:00,120.0,EUR,completed
O117881,C10281,2026-03-02 06:07:49.631991+00:00,121.5,EUR,completed
O117882,C10282,2026-03-02 06:14:49.631991+00:00,123.0,EUR,cancelled
O117883,C10283,2026-03-02 06:21:49.631991+00:00,124.5,EUR,completed
O117884,C10284,2026-03-02 06:28:49.631991+00:00,126.0,EUR,completed
O117885,C10285,2026-03-02 06:35:49.631991+00:00,127.5,EUR,completed
O117886,C10286,2026-03-02 06:42:49.631991+00:00,129.0,EUR,completed
O117887,C10287,2026-03-02 06:49:49.631991+00:00,130.5,EUR,completed
O117888,C10288,2026-03-02 06:56:49.631991+00:00,132.0,EUR,completed
O117889,C10289,2026-03-02 07:03:49.631991+00:00,133.5,EUR,completed
O117890,C10290,2026-03-02 07:10:49.631991+00:00,135.0,EUR,completed
O117891,C10291,2026-03-02 07:17:49.631991+00:00,136.5,EUR,completed
O117892,C10292,2026-03-02 07:24:49.631991+00:00,138.0,EUR,completed
O117893,C10293,2026-03-02 07:31:49.631991+00:00,139.5,EUR,completed
O117894,C10294,2026-03-02 07:38:49.631991+00:00,141.0,EUR,completed
O117895,C10295,2026-03-02 07:45:49.631991+00:00,142.5,EUR,completed
O117896,C10296,2026-03-02 07:52:49.631991+00:00,144.0,EUR,completed
O117897,C10297,2026-03-02 07:59:49.631991+00:00,145.5,EUR,completed
O117898,C10298,2026-03-02 08:06:49.631991+00:00,147.0,EUR,completed
O117899,C10299,2026-03-02 08:13:49.631991+00:00,148.5,EUR,completed
O117900,C10300,2026-03-02 08:20:49.631991+00:00,150.0,EUR,completed
O117901,C10301,2026-03-02 08:27:49.631991+00:00,151.5,EUR,completed
O117902,C10302,2026-03-02 08:34:49.631991+00:00,153.0,EUR,completed
O117903,C10303,2026-03-02 08:41:49.631991+00:00,154.5,EUR,refunded
O117904,C10304,2026-03-02 08:48:49.631991+00:00,156.0,EUR,completed
O117905,C10305,2026-03-02 08:55:49.631991+00:00,157.5,EUR,cancelled
O117906,C10306,2026-03-02 09:02:49.631991+00:00,159.0,EUR,completed
O117907,C10307,2026-03-02 09:09:49.631991+00:00,160.5,EUR,completed
O117908,C10308,2026-03-02 09:16:49.631991+00:00,162.0,EUR,completed
O117909,C10309,2026-03-02 09:23:49.631991+00:00,163.5,EUR,completed
O117910,C10310,2026-03-02 09:30:49.631991+00:00,165.0,EUR,completed
O117911,C10311,2026-03-02 09:37:49.631991+00:00,166.5,EUR,completed
O117912,C10312,2026-03-02 09:44:49.631991+00:00,168.0,EUR,completed
O117913,C10313,2026-03-02 09:51:49.631991+00:00,169.5,EUR,completed
O117914,C10314,2026-03-02 09:58:49.631991+00:00,171.0,EUR,completed
O117915,,2026-03-02 10:05:49.631991+00:00,172.5,EUR,cancelled
O117916,C10316,2026-03-02 10:12:49.631991+00:00,174.0,EUR,completed
O117917,C10317,2026-03-02 10:19:49.631991+00:00,175.5,EUR,completed
O117918,C10318,2026-03-02 10:26:49.631991+00:00,177.0,EUR,completed
O117919,C10319,2026-03-02 10:33:49.631991+00:00,178.5,EUR,completed
O117920,C10320,2026-03-02 10:40:49.631991+00:00,180.0,EUR,completed
O117921,C10321,2026-03-02 10:47:49.631991+00:00,181.5,EUR,completed
O117922,C10322,2026-03-02 10:54:49.631991+00:00,183.0,EUR,completed
O117923,C10323,2026-03-02 11:01:49.631991+00:00,184.5,EUR,completed
O117924,C10324,2026-03-02 11:08:49.631991+00:00,186.0,EUR,completed
O117925,C10325,2026-03-02 11:15:49.631991+00:00,187.5,EUR,completed
O117926,C10326,2026-03-02 11:22:49.631991+00:00,189.0,EUR,completed
O117927,C10327,2026-03-02 11:29:49.631991+00:00,190.5,EUR,completed
O117928,C10328,2026-03-02 11:36:49.631991+00:00,192.0,EUR,completed
O117929,C10329,2026-03-02 11:43:49.631991+00:00,193.5,EUR,completed
O117930,C10330,2026-03-02 11:50:49.631991+00:00,195.0,EUR,completed
O117931,C10331,2026-03-02 11:57:49.631991+00:00,196.5,EUR,refunded
O117932,C10332,2026-03-02 12:04:49.631991+00:00,198.0,EUR,completed
O117933,C10333,2026-03-02 12:11:49.631991+00:00,199.5,EUR,completed
O117934,C10334,2026-03-02 12:18:49.631991+00:00,201.0,EUR,completed
O117935,C10335,2026-03-02 12:25:49.631991+00:00,202.5,EUR,completed
O117936,C10336,2026-03-02 12:32:49.631991+00:00,204.0,EUR,cancelled
O117937,C10337,2026-03-02 12:39:49.631991+00:00,205.5,EUR,completed
O117938,C10338,2026-03-02 12:46:49.631991+00:00,207.0,EUR,completed
O117939,C10339,2026-03-02 12:53:49.631991+00:00,208.5,EUR,completed
O117940,C10340,2026-03-02 13:00:49.631991+00:00,210.0,EUR,cancelled
O117941,C10341,2026-03-02 13:07:49.631991+00:00,211.5,EUR,completed
O117942,C10342,2026-03-02 13:14:49.631991+00:00,213.0,EUR,completed
O117943,C10343,2026-03-02 13:21:49.631991+00:00,214.5,EUR,completed
O117944,C10344,2026-03-02 13:28:49.631991+00:00,216.0,EUR,completed
O117945,C10345,2026-03-02 13:35:49.631991+00:00,217.5,EUR,completed
O117946,C10346,2026-03-02 13:42:49.631991+00:00,219.0,EUR,completed
O117947,C10347,2026-03-02 13:49:49.631991+00:00,220.5,EUR,completed
O117948,C10348,2026-03-02 13:56:49.631991+00:00,222.0,EUR,completed
O117949,C10349,2026-03-02 14:03:49.631991+00:00,223.5,EUR,completed
O117950,C10350,2026-03-02 14:10:49.631991+00:00,225.0,EUR,completed
O117951,C10351,2026-03-02 14:17:49.631991+00:00,226.5,EUR,completed
O117952,C10352,2026-03-02 14:24:49.631991+00:00,228.0,EUR,completed
O117953,C10353,2026-03-02 14:31:49.631991+00:00,229.5,EUR,completed
O117954,C10354,2026-03-02 14:38:49.631991+00:00,231.0,EUR,completed
O117955,C10355,2026-03-02 14:45:49.631991+00:00,232.5,EUR,completed
O117956,C10356,2026-03-02 14:52:49.631991+00:00,234.0,EUR,completed
O117957,C10357,2026-03-02 14:59:49.631991+00:00,235.5,EUR,completed
O117958,C10358,2026-03-02 15:06:49.631991+00:00,237.0,EUR,completed
O117959,C10359,2026-03-02 15:13:49.631991+00:00,238.5,EUR,completed
O117960,C10360,2026-03-02 15:20:49.631991+00:00,240.0,EUR,cancelled
O117961,C10361,2026-03-02 15:27:49.631991+00:00,241.5,EUR,completed
O117962,C10362,2026-03-02 15:34:49.631991+00:00,243.0,EUR,completed
O117963,C10363,2026-03-02 15:41:49.631991+00:00,244.5,EUR,completed
O117964,C10364,2026-03-02 15:48:49.631991+00:00,246.0,EUR,completed
O117965,C10365,2026-03-02 15:55:49.631991+00:00,247.5,EUR,completed
O117966,C10366,2026-03-02 16:02:49.631991+00:00,249.0,EUR,completed
O117967,C10367,2026-03-02 16:09:49.631991+00:00,250.5,EUR,completed
O117968,C10368,2026-03-02 16:16:49.631991+00:00,252.0,EUR,completed
O117969,C10369,2026-03-02 16:23:49.631991+00:00,253.5,EUR,refunded
O117970,C10370,2026-03-02 16:30:49.631991+00:00,255.0,EUR,completed
O117971,C10371,2026-03-02 16:37:49.631991+00:00,256.5,EUR,completed
O117972,C10372,2026-03-02 16:44:49.631991+00:00,258.0,EUR,completed
O117973,C10373,2026-03-02 16:51:49.631991+00:00,259.5,EUR,completed
O117974,C10374,2026-03-02 16:58:49.631991+00:00,261.0,EUR,completed
O117975,C10375,2026-03-02 17:05:49.631991+00:00,262.5,EUR,cancelled
O117976,C10376,2026-03-02 17:12:49.631991+00:00,264.0,EUR,completed
O117977,C10377,2026-03-02 17:19:49.631991+00:00,265.5,EUR,completed
O117978,C10378,2026-03-02 17:26:49.631991+00:00,267.0,EUR,cancelled
O117979,C10379,2026-03-02 17:33:49.631991+00:00,268.5,EUR,completed
O117980,C10380,2026-03-02 17:40:49.631991+00:00,270.0,EUR,completed
O117981,,2026-03-02 17:47:49.631991+00:00,271.5,EUR,completed
O117982,C10382,2026-03-02 17:54:49.631991+00:00,273.0,EUR,cancelled
O117983,C10383,2026-03-02 18:01:49.631991+00:00,274.5,EUR,completed
O117984,C10384,2026-03-02 18:08:49.631991+00:00,276.0,EUR,completed
O117985,C10385,2026-03-02 18:15:49.631991+00:00,277.5,EUR,completed
O117986,C10386,2026-03-02 18:22:49.631991+00:00,279.0,EUR,completed
O117987,C10387,2026-03-02 18:29:49.631991+00:00,280.5,EUR,completed
O117988,C10388,2026-03-02 18:36:49.631991+00:00,282.0,EUR,completed
O117989,C10389,2026-03-02 18:43:49.631991+00:00,283.5,EUR,completed
O117990,C10390,2026-03-02 18:50:49.631991+00:00,285.0,EUR,completed
O117991,C10391,2026-03-02 18:57:49.631991+00:00,286.5,EUR,completed
O117992,C10392,2026-03-02 19:04:49.631991+00:00,288.0,EUR,completed
O117993,C10393,2026-03-02 19:11:49.631991+00:00,289.5,EUR,cancelled
O117994,C10394,2026-03-02 19:18:49.631991+00:00,291.0,EUR,completed
O117995,C10395,2026-03-02 19:25:49.631991+00:00,292.5,EUR,completed
O117996,C10396,2026-03-02 19:32:49.631991+00:00,294.0,EUR,completed
O117997,C10397,2026-03-02 19:39:49.631991+00:00,295.5,EUR,completed
O117998,C10398,2026-03-02 19:46:49.631991+00:00,297.0,EUR,completed
O117999,C10399,2026-03-02 19:53:49.631991+00:00,298.5,EUR,completed
O118000,C10400,2026-03-02 20:00:49.631991+00:00,0.0,EUR,cancelled
O118001,C10401,2026-03-02 20:07:49.631991+00:00,1.5,EUR,cancelled
